"Data Source","World Development Indicators",

"Last Updated Date","2016-02-17",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015",
"Sierra Leone","SLE","Crop production index (2004-2006 = 100)","AG.PRD.CROP.XD","","32.91","35.19","35.62","38.18","38.67","41","40.67","41.09","44.92","43.04","43.37","43.68","43.86","44.16","47.51","47.41","48.99","49.61","46.47","46.94","47.25","50.43","49.44","52.32","51.55","56.19","54.37","56.04","57.8","57.77","58.05","54.27","54.41","54.79","51.35","56.49","60.43","53.28","46.06","42.36","49.21","58.4","84.42","93.04","92.15","114.81","98.22","104.31","128.95","147.89","154.38","160.42","169.51","","",
"El Salvador","SLV","Crop production index (2004-2006 = 100)","AG.PRD.CROP.XD","","60.69","65.07","73","74.27","77.58","74.78","75.23","72.04","78.16","79.95","90.03","91.26","93.68","101.94","108.81","95.07","101.96","114.79","115.35","109.38","99.61","94.69","97.32","101.54","97.77","92.05","87.44","86.09","84.81","94","98.9","112.64","101.23","99.68","102.05","106.38","102.67","101.55","112.48","101.54","99.14","92.67","90.48","97","97.92","105.09","105.86","121.54","113.86","107.63","105.15","121.36","112.98","","",
"San Marino","SMR","Crop production index (2004-2006 = 100)","AG.PRD.CROP.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Crop production index (2004-2006 = 100)","AG.PRD.CROP.XD","","56.82","58","60.12","62.41","66.81","67.88","69.9","69.19","72.66","80.39","78.37","92.4","80.97","79.32","79.17","78.88","75.27","74.68","75.07","76.05","90.51","99.98","88.41","96.82","109.19","110.66","118.62","125.55","130.88","122.48","81.92","73.78","66.98","85.88","80.19","79.21","83.12","69.12","78.95","87.28","92.7","99.06","96.16","99.8","102.99","97.21","91.97","90.79","101.74","114.71","96.81","121.73","124.36","","",
"Serbia","SRB","Crop production index (2004-2006 = 100)","AG.PRD.CROP.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.09","76.9","83.92","85.23","90.44","99.26","91.07","83.86","65.99","87.93","84.52","79.98","106.08","93.92","100","88.62","101.53","106.86","101.28","104.02","73.32","105.4","","",
"Sub-Saharan Africa (developing only)","SSA","Crop production index (2004-2006 = 100)","AG.PRD.CROP.XD","","29.6976240888929","31.0245827346004","32.2486720506085","33.0634146297237","33.2206747437043","33.9474429264706","36.9681698618763","36.3418684377259","39.1265117876333","40.9936832527851","41.5169430874227","40.5653476417103","40.0867524597769","44.2449230323509","44.1933599281666","43.1660678791306","43.1647724047435","43.3472902398043","42.6032698841341","43.6547034912481","46.1069599462187","45.4396244212234","44.7378339114195","45.6430189368437","49.0806962177537","51.4310252314792","51.5145329610842","56.0981157647396","58.5055675429469","58.8680213306003","64.0913750669836","63.5107466702354","66.2845787727438","68.3117532313794","69.0361860652588","74.6667592559745","75.525744482193","78.6962207711532","81.5645650655006","82.5983116037801","84.9417127663295","88.1609685244158","91.5760073930549","95.5480786334824","100.477943994036","103.973977372481","101.242084557689","108.701116430803","107.331043257574","117.192973981146","116.517453461922","123.557074892422","128.299457975147","","",
"South Sudan","SSD","Crop production index (2004-2006 = 100)","AG.PRD.CROP.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa (all income levels)","SSF","Crop production index (2004-2006 = 100)","AG.PRD.CROP.XD","","29.7371250054312","31.0710531464849","32.2946222133261","33.1145915746422","33.2696132528629","33.9997066126918","37.0180850401288","36.3963459468339","39.166310477379","41.0397383056368","41.5481408177853","40.5844405409302","40.1068603105693","44.2633764146577","44.2063728147139","43.1755401782775","43.1734366909644","43.3561218957304","42.6134670211906","43.6668358709131","46.12082216985","45.4513966466009","44.7508749552312","45.6558870298089","49.0921032243352","51.4422664644495","51.5269658128601","56.1080872944885","58.5127005472675","58.8834651078462","64.1036036812404","63.521282067294","66.2909613985118","68.3197042570391","69.0450246325323","74.6741506665794","75.5324235918689","78.7005004804783","81.5685405755865","82.6032110524358","84.9457997103968","88.1626472274475","91.5776746523961","95.5486647077557","100.477793751342","103.973541540902","101.246512853792","108.700931540363","107.333501945763","117.189835604557","116.515290763808","123.553462533376","128.29413642031","","",
"Small states","SST","Crop production index (2004-2006 = 100)","AG.PRD.CROP.XD","","65.1311626840043","65.7426975307794","68.8621508604285","69.2459063943615","72.5682923234201","72.2705227691632","74.1890516162331","72.5824041191751","72.596267092335","72.9188833600245","74.3684527073557","72.3779785841947","70.8831590706262","74.3448145608139","70.6160657877463","74.6854882396962","76.2307121018305","80.0274960816365","78.5678316461581","77.3727011754379","81.2921902407513","82.8767280729235","76.1640987384931","83.2651045979098","82.0718580696959","87.1196509658819","84.4566804601275","85.3728097094842","85.0149317254496","86.3214636266391","86.2008125420449","87.7918641389738","90.1042033502414","91.1257818447363","93.6609493636829","97.8230532644702","98.8058494343901","92.8188358527668","96.2138404737473","95.7903764659459","97.6408455025446","93.848856649539","95.4890097130272","100.07833010321","97.4034833413418","102.434538431816","98.929504014745","99.9823285737607","103.327156510084","105.605880649081","105.711601182947","108.36214399463","110.131294475894","","",
"Sao Tome and Principe","STP","Crop production index (2004-2006 = 100)","AG.PRD.CROP.XD","","80.95","84.91","71.82","88.19","81.8","84.81","85.37","81.54","75.91","76.15","81.95","80.07","82.72","79.33","65.47","61.74","61.13","63.71","70.05","56.9","60.31","57.7","57.66","50.62","53.08","55.98","54.92","56.66","51.37","47.65","49.9","63.43","66.16","70.49","64.73","74.29","88.12","91.48","94.98","96.95","101.5","104.13","102.88","97.47","100.25","102.29","103.34","101.78","103.86","101.95","99.51","101.18","110.93","","",
"Suriname","SUR","Crop production index (2004-2006 = 100)","AG.PRD.CROP.XD","","37.75","44.62","45.21","46.62","60.15","63.51","75.08","76.72","74.37","82.66","81.93","75.16","86.89","84.86","90.8","89.73","97.07","105.37","110.4","119.81","132.36","137.03","123.74","139.43","139.7","137.33","128.48","129.76","129.41","108.77","125.18","135.99","122.82","124.21","132.34","119.04","115.67","100.38","105","97.31","106.81","80.59","88.79","93.96","97.45","108.59","110.66","116.81","132.92","136.63","135.79","135.64","155.31","","",
"Slovak Republic","SVK","Crop production index (2004-2006 = 100)","AG.PRD.CROP.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","112.19","113.06","108.74","115.32","115.4","108.33","99.75","80.92","99.94","96.44","80.74","107.11","102.45","90.43","82.57","109.53","95.04","75.54","101.23","84.07","97.23","","",
"Slovenia","SVN","Crop production index (2004-2006 = 100)","AG.PRD.CROP.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.97","80.87","95.12","94.01","101","94.16","100.28","90.82","102.2","82.22","105.38","79.04","109.6","99.6","90.8","92.12","88.91","89.88","90.3","95.1","77.63","73.82","","",
"Sweden","SWE","Crop production index (2004-2006 = 100)","AG.PRD.CROP.XD","","95.89","93.04","98.1","107.91","103.73","80.32","102.52","106.82","81.53","104.19","106.46","104.32","97.72","126.87","103.71","110.25","112.87","117.72","111.85","108.85","116.23","118.11","110.6","136.77","114.47","116.62","97.53","103.97","118.39","130.36","97.03","86.97","110.75","91.15","95.03","111.12","112.19","108.85","99.02","106.1","103.17","104.01","101.16","109.01","102.69","88.3","98.65","101","106.86","92.18","99.66","104.33","102.31","","",
"Swaziland","SWZ","Crop production index (2004-2006 = 100)","AG.PRD.CROP.XD","","21.48","20.36","22.33","24.47","27.38","32.91","38.83","36.95","39.95","46.28","46.75","50.07","48.62","55.46","56.46","57.74","54.92","63.99","60.47","72.2","80.37","77.29","75.48","87.62","88.27","96.03","91.06","95.6","95.98","99.35","96.01","89.41","82.07","84.42","78.86","86.26","91.05","89.14","99.55","88.7","88.12","95.04","93.35","98.47","103.05","98.48","96.15","99.37","99.55","101.66","103.6","109.83","110.82","","",
"Sint Maarten (Dutch part)","SXM","Crop production index (2004-2006 = 100)","AG.PRD.CROP.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Crop production index (2004-2006 = 100)","AG.PRD.CROP.XD","","286.48","309.14","285.53","345.78","305.41","351.03","417.17","444.59","300.8","280.94","249.11","297.41","266.92","250.79","223.99","219.56","205.39","182.7","201.47","203.86","194.45","201.82","228.98","162.77","188.32","197.92","138.37","117.91","112.39","110.02","117.31","99.3","99.78","112.38","126.16","132.62","124.73","119.67","115.82","110.26","112.22","109.49","105.82","107.37","94.75","97.88","94.64","90.51","87.47","84.34","89.58","95.62","98.68","","",
"Syrian Arab Republic","SYR","Crop production index (2004-2006 = 100)","AG.PRD.CROP.XD","","17.62","24.81","21.37","24.59","23.19","18.24","23.41","22.3","24.3","19.44","23.18","31.55","20.22","33.88","34.17","40.01","36.81","41.76","35.22","50.54","49.8","52.72","51.85","46.16","50.69","55.91","45.3","65.29","41.65","51.6","51.55","65.86","61.42","64.91","67.14","78.27","67.46","86.49","66.94","81.24","86.23","103.27","93.47","95.19","99.79","105.03","83.78","81.35","93.48","88.12","99.6","88.34","76.21","","",
"Turks and Caicos Islands","TCA","Crop production index (2004-2006 = 100)","AG.PRD.CROP.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Crop production index (2004-2006 = 100)","AG.PRD.CROP.XD","","33.02","37.71","42.23","40.24","38.52","39.94","38.5","43.7","41.86","38.13","38.52","34.42","34.76","39.96","42.67","41.36","40.71","42.4","38.38","39.52","35.95","38.41","45.12","37.56","48.69","44.18","44.98","53.92","53.25","51.35","64.32","60.56","47.95","65.87","64.53","70.06","79.46","88.96","80.53","71.83","91.54","89.49","93.88","92.75","106.14","101.11","90.98","98.65","99.61","100.75","88.9","123.68","115.98","","",
"Togo","TGO","Crop production index (2004-2006 = 100)","AG.PRD.CROP.XD","","35.77","36.56","38.39","39.81","40.71","41.17","41.74","43.27","44.11","46.48","47.06","44.31","44.95","44.51","46.42","44.01","42.15","45.55","49.91","51.29","51.83","50.43","47.25","50.23","56.87","58.13","59.01","61.57","65.46","67.73","68.05","66.61","79.4","82.2","81.27","95.32","99.21","98.59","97.86","90.69","99.63","100.64","101.98","105.11","95.18","99.71","102.49","110.41","119.12","121.09","135.37","132.36","116.88","","",
"Thailand","THA","Crop production index (2004-2006 = 100)","AG.PRD.CROP.XD","","21.04","22.61","24.51","23.71","24.65","29.26","25.57","27.69","29.88","30.93","31.44","29.94","36.12","35.46","39.4","42.57","42.76","49.79","46.77","51.75","52.62","52.46","55.97","57.59","60.6","56.86","57.58","65.56","68.67","62.38","68.01","70.46","70.16","73.09","74.77","77.56","79.51","76.69","81.54","90.69","94.36","95.49","101.61","101.2","97.86","100.94","110.49","109.97","111.42","110.14","119.73","128.24","128.62","","",
"Tajikistan","TJK","Crop production index (2004-2006 = 100)","AG.PRD.CROP.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.11","79.84","76.42","68.16","62.18","64.29","59.75","56.86","66.58","75.95","85.87","89.26","101.21","97.88","100.91","102.99","106.67","115.27","120.23","126.45","143.06","151.1","","",
"Turkmenistan","TKM","Crop production index (2004-2006 = 100)","AG.PRD.CROP.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.53","74.6","78.88","77.33","34.2","43.7","47.19","69.66","71.29","85.63","79.08","84.19","99.29","104.12","96.59","105.33","100.86","84.68","82.93","73.03","75.38","76.66","","",
"Timor-Leste","TLS","Crop production index (2004-2006 = 100)","AG.PRD.CROP.XD","","40.54","41.07","41.04","39.54","40.51","42.84","51.39","46.02","52.26","54","54.81","56.43","61.48","60.17","61.61","64.38","69.81","70.65","71.07","71.93","71.44","70.84","71.72","75.17","73.56","73.27","74.67","73.22","71.75","80.34","92.89","87.68","92.27","94.95","94.7","92.54","86.65","73.06","79.7","88.67","89.93","96.64","93.14","92.13","102.17","105.7","100.47","112.84","133.64","127.98","102.48","129.92","113.83","","",
"Tonga","TON","Crop production index (2004-2006 = 100)","AG.PRD.CROP.XD","","145.59","133.76","141.45","138.89","144.39","160.9","168.11","155.64","154.99","138.18","141.57","154.37","145.34","155.74","165.17","161.95","155.76","134.63","133.7","144.77","140.4","110.28","112.67","113.08","110.91","120.33","104.92","95.02","95","94","93.09","92.36","139.85","102.84","94.75","101.22","104.52","103.06","94.71","95","94.21","97.04","93.84","95.85","97.01","107.14","139.95","147.73","145.43","141.84","135.16","134.17","135.93","","",
"Trinidad and Tobago","TTO","Crop production index (2004-2006 = 100)","AG.PRD.CROP.XD","","220.63","201.77","217.08","208.2","229.31","217.53","212.43","233.68","225.49","232.49","219.4","236.7","197.99","197.96","189.93","219.3","192.42","166.49","172.48","166.83","143.6","137.33","115.41","104.69","111.14","117.11","118.9","124.92","125.55","141.05","135.49","137.87","131.03","143.56","134.91","142.55","138.17","114.43","123","131.52","109.99","132.9","103.38","94.93","88.84","116.22","112.55","66.47","60.39","59.37","60.06","61.51","60.25","","",
"Tunisia","TUN","Crop production index (2004-2006 = 100)","AG.PRD.CROP.XD","","24.33","27.56","37.66","36.08","33.89","25.22","29.06","29.46","23.51","33.97","50.36","38.79","48.19","48.32","59.06","45.37","50.53","45.13","46.52","57.9","49.62","41.26","59.09","52.88","63.29","57.35","64.22","42.76","57.83","74.82","97.71","76.38","86.36","56.02","52.49","110.39","65.45","88.76","98.93","78.24","61.7","64.07","112.8","91.81","101.3","106.89","103.76","109.51","104.79","104.95","104.95","119.47","117.41","","",
"Turkey","TUR","Crop production index (2004-2006 = 100)","AG.PRD.CROP.XD","","31.86","32.53","34.2","35.33","34.39","37.96","38.9","41.15","39.78","43.12","45.65","47.56","42.17","47.33","50.19","55.31","54.31","57.62","58.12","60.37","59.51","63.97","62.66","64.7","65.69","70.73","70.98","77.28","71.45","78.67","78.52","79.63","79.5","79.4","81.34","87.89","83.83","95.33","89.44","95.57","87.99","96.32","94.33","95.08","101.7","103.23","95.55","101.06","103.53","105.24","110.21","112.98","114.57","","",
"Tuvalu","TUV","Crop production index (2004-2006 = 100)","AG.PRD.CROP.XD","","104.8","105.32","105.84","115.29","115.45","115.62","104.24","96.88","87.59","79.7","107.7","54.62","48.36","126.7","60.43","49.13","68.7","129.64","136.26","131.23","129.5","87.19","92.63","94.63","95.81","95","86.3","78.23","82.17","72.98","110.34","120.55","81.09","78.97","81.11","88.92","89.04","92.33","92.87","96.2","89.54","92.24","93.01","99.96","102.25","97.8","97.61","104.24","111.72","113.18","104.01","105.75","108.98","","",
"Tanzania","TZA","Crop production index (2004-2006 = 100)","AG.PRD.CROP.XD","","26.33","27.59","30.49","30.85","31.66","35.55","34.37","33.03","34.51","36.07","35.52","36.75","39.17","39","43.4","45.02","47.48","47.91","50.79","47.78","49.58","51.43","54.16","55.5","57.27","59.49","59.01","57.03","60.52","61.89","63.63","60.84","60.5","57.99","62.76","66.76","62.55","68.28","67.38","66.1","72.32","94.87","80.14","96.6","96.76","106.64","109.53","108.86","111.23","130.91","141.54","150.68","156.63","","",
"Uganda","UGA","Crop production index (2004-2006 = 100)","AG.PRD.CROP.XD","","36.43","36.48","41.35","42.75","37.51","38.95","45.66","48.48","55.66","69.88","67.61","69.17","69.35","72.49","77.15","70.9","70.65","70.27","48.92","48.38","52.92","58.44","61.51","57.31","58.56","59.56","63.38","66.37","70.55","72.28","74","72.33","77.28","77.48","81.03","79.41","79.52","86.52","91.83","92.81","98.86","102.36","102.78","102.01","99.89","98.1","101.04","105.32","106.42","109.4","111.3","107.42","107.86","","",
"Ukraine","UKR","Crop production index (2004-2006 = 100)","AG.PRD.CROP.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.38","112.25","81.22","85.8","75.17","85.08","69.24","63.01","76.67","86.54","88.46","73.55","100.54","100.68","98.78","88.83","126.88","117.76","111.53","150.05","136.16","162.5","","",
"Upper middle income","UMC","Crop production index (2004-2006 = 100)","AG.PRD.CROP.XD","","22.5739215154538","23.4431044737793","24.3055795851745","25.4001142582344","27.5043415864879","28.8054294769869","29.5307710080213","29.7470786618554","29.9944436945339","31.6266771344552","33.1148515760134","33.0364467292263","34.6963233862701","36.0333352726705","36.7653226290092","37.4943042152283","38.4321944536159","41.1199376875393","41.7987972792672","42.7268203326806","44.9000668324964","47.7296864187373","49.139476621333","53.0378602014263","53.2213370145812","53.5417581727838","55.7587957055692","56.9047980244409","58.1106401160491","60.3059266843506","61.2206186552672","63.4969648004895","65.9071595823659","67.4669819700955","70.7465038969326","74.9044647768577","76.6136350852627","78.2249904226905","81.3856519245846","84.237328312555","86.9872952634674","90.7953205050746","92.8150129407613","98.0467637352824","99.6470825518847","102.291684755593","106.470348665995","112.561369571819","113.861622944701","117.525335117854","123.817373894555","125.637955378084","130.361298890296","","",
"Uruguay","URY","Crop production index (2004-2006 = 100)","AG.PRD.CROP.XD","","32.29","34.09","33.15","35.06","36.3","37.44","30.61","31.95","37.84","40.34","37.7","34.62","40.63","44.83","43.09","48.88","38.43","37.58","41.6","40.55","49.14","46.97","43.17","45.06","45.85","45.32","47.04","52.14","54.81","48.54","48.74","57.58","58.9","56.65","64.37","76.69","77.26","74.12","85.77","70.47","69.31","65.68","77.23","97.22","97.73","105.05","107.64","119.22","139.14","147.82","167.24","184.01","196.67","","",
"United States","USA","Crop production index (2004-2006 = 100)","AG.PRD.CROP.XD","","43.58","43.98","45.86","44.1","48.16","47.05","49.6","51.62","52.23","49.58","56.77","56.53","60.5","55.16","62.59","62.44","67.99","68.73","76.35","68.63","79.12","79.8","58.11","75.57","80.78","73.72","74.05","62.8","74.18","79.39","77.2","87.01","74.17","93.29","79.55","88.27","92.41","91.41","92.12","94.64","92.24","88.45","92.33","103.82","100.01","96.17","102.85","101.06","105.54","105.47","101.96","100.91","108.7","","",
"Uzbekistan","UZB","Crop production index (2004-2006 = 100)","AG.PRD.CROP.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.25","80.66","78.44","81.62","74.86","75.34","75.23","75.42","75.81","78.28","82.46","83.17","92.53","100.18","107.29","109.6","116.77","117.77","125.01","128.57","137.29","144.35","","",
"St. Vincent and the Grenadines","VCT","Crop production index (2004-2006 = 100)","AG.PRD.CROP.XD","","78.79","81.35","78.84","82.31","75.75","72.83","67.78","71.06","72.56","69.05","74.01","69.29","71.14","64.83","60.91","71.45","70.08","81.43","78.25","76.18","83.13","83.05","88.91","107.13","124.58","119.09","97.45","138.51","125.57","138.6","119.4","140.69","122.99","76.75","101.4","94.66","73.82","83.01","80.3","83.21","87.55","92.45","96.03","90.58","103.91","105.51","108.05","108.54","112.49","120.6","114.55","119.21","120.73","","",
"Venezuela, RB","VEN","Crop production index (2004-2006 = 100)","AG.PRD.CROP.XD","","36.34","36.47","38.58","40.47","43.49","44.61","46.55","47.49","49.1","52.13","51.37","49.48","50.4","52.93","55.33","51.17","60.81","59.83","61.18","60.94","59.93","60.86","59.46","59.85","65.2","71.21","73.97","78.72","77.51","76.34","81.41","79.58","77.51","82.78","82.43","85.34","89.63","90.8","93.66","98.8","97.24","89.69","91.24","96.01","102.21","101.78","105.06","109.67","102.46","95.3","104.36","110.54","126.56","","",
"Virgin Islands (U.S.)","VIR","Crop production index (2004-2006 = 100)","AG.PRD.CROP.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Crop production index (2004-2006 = 100)","AG.PRD.CROP.XD","","20.18","21.51","21.44","21.75","21.37","19.85","20.93","19.68","20.39","22.52","23.1","23.54","24.11","24.17","23.04","26.69","25.96","25.92","29.03","30.68","31.85","35.09","35.55","37.82","38.11","39.56","39.01","41.61","44.74","45.77","46.97","50.8","53.77","56.2","59.8","63.58","67.47","69.9","75.56","80.33","82.37","88.63","92.41","97.78","99.59","102.63","107.03","111.16","111.48","115.6","121.04","131.67","133.03","","",
"Vanuatu","VUT","Crop production index (2004-2006 = 100)","AG.PRD.CROP.XD","","70.44","69.67","77.19","79.87","66.57","75.41","87.24","77.22","81.31","75.54","80.85","58.25","66.47","86.06","83.35","88.91","103.02","108.23","107.25","92.17","112.84","98.73","106.36","120.2","109.09","115.6","113.67","104.49","91.77","122.22","99.32","96.66","98.23","95","99.99","103.44","123.58","131.86","103.66","97.79","102.66","94","96.35","99.83","99.51","100.66","102.29","104.48","104.66","141.62","133.01","135.74","146.06","","",
"West Bank and Gaza","PSE","Crop production index (2004-2006 = 100)","AG.PRD.CROP.XD","","","","","36.4","33.8","83.5","95.5","80.3","101.8","86.12","106.1","99.38","104.45","97.61","109.19","93.2","100.96","104.15","109.53","105.97","","","","","","","","","","","","","","36.43","33.82","83.53","95.5","80.28","101.77","86.12","106.1","99.38","104.45","97.61","109.19","93.2","100.96","104.18","106.14","76.09","89.72","97.66","94.47","","",
"World","WLD","Crop production index (2004-2006 = 100)","AG.PRD.CROP.XD","","32.4795234064334","33.7670074498376","35.1469128886257","35.7848794403687","36.801865139037","37.5176718202648","39.1324276744423","40.1231202853223","40.3847632152177","41.7098375640357","43.1386460536726","42.6566777798316","45.2491879786997","45.4654202036326","47.0192404679692","47.162763607615","48.7372838826702","51.3242924159233","52.4944375587397","52.1321429512454","54.976592010885","57.1350406954772","55.978650455662","60.6176209756325","61.6747394290872","61.8664592483244","62.6289683770419","63.05732197277","66.0309078918354","68.0600858003881","68.8453349000457","72.5202151984537","72.8271991403163","74.7929117966557","75.9367092247444","80.6568268965915","81.9921313476532","82.8340506038531","85.8531641209947","87.8524005073402","89.4119786878146","89.7377006073571","92.8756995200151","98.3403180907102","99.9518298549564","101.703533844604","105.244832519366","110.205869671863","110.532406167702","113.452353420835","118.875203425766","119.65473562896","125.131813793405","","",
"Samoa","WSM","Crop production index (2004-2006 = 100)","AG.PRD.CROP.XD","","97.79","107.54","108.84","113.05","97.72","90.92","86.21","97.45","106.89","97.2","114.71","108.97","105.45","112.56","110.94","109.46","114.16","106.19","121.24","123.81","119.4","133.51","122.49","116.05","121.32","122.28","115.66","111.46","101.96","88.06","73.29","67.17","70.63","67.53","78.22","86.74","93.96","92.71","87.16","91.49","81.74","87.18","83.29","98.02","102.05","99.93","96.67","100.97","108.1","107.27","107.42","114.37","109.59","","",
"Yemen, Rep.","YEM","Crop production index (2004-2006 = 100)","AG.PRD.CROP.XD","","30.66","31.68","33.2","33.07","34.64","32.06","31.78","31.23","31.9","29.17","37.67","36.34","41.27","40.97","48.64","48.05","46.45","44.35","49.75","50.04","50","49.85","41.08","43.96","43.64","53.96","54.85","57.62","63.04","61.3","52.11","64.97","68.28","64.48","68.03","64.45","70.13","79.35","77.94","84.42","89.29","88.23","87.06","93.43","96.77","109.8","121.94","119.33","121.06","134.18","120.88","128.44","122.22","","",
"South Africa","ZAF","Crop production index (2004-2006 = 100)","AG.PRD.CROP.XD","","39.63","40.34","43.95","41.14","41.66","45.47","63.76","50.45","52.79","51.6","63.62","67.57","52.07","73.67","68.36","66.74","71.51","76.16","71.77","78.41","93","77.01","59.43","68.7","75.69","76.8","82.82","85.87","93.7","83.8","85.16","62.81","80.04","90.74","73.14","95.45","95.09","88.3","95.25","102.53","94.04","102.59","99.02","100.68","105.51","93.81","93.1","113.34","109.01","107.72","107.51","112.06","114.73","","",
"Congo, Dem. Rep.","COD","Crop production index (2004-2006 = 100)","AG.PRD.CROP.XD","","61.49","62.18","62.75","62.79","62.95","63.75","66.25","70.25","71.86","74.36","75","76.64","78.5","80.43","82.56","83.75","84.34","81.54","85.65","89.57","90.86","96.02","98.6","101.32","104.85","107.23","109.79","113.06","116.39","122.19","126.86","129.91","130.54","133.9","109.48","108.48","105.24","107.29","104.61","102.33","100.06","98.06","98.71","99.53","100.05","100.42","101.44","102.26","103.08","105.12","109.22","115","116.35","","",
"Zambia","ZMB","Crop production index (2004-2006 = 100)","AG.PRD.CROP.XD","","27.87","27.62","26.66","29.18","29.7","33.02","32.8","33.11","33.93","31.56","40.32","48.04","40.41","43.56","52.85","60.83","56.93","51.05","41.73","43.69","44.89","40.32","46.32","48.97","53.49","56.86","55.14","77.05","76.66","60.63","64.08","46.02","76.44","63.12","54.09","73.2","65.34","59.36","77.02","71.68","69.93","69.82","86.89","93.75","98.65","107.61","109.14","106.4","135.82","154.18","168.43","172.89","158.39","","",
"Zimbabwe","ZWE","Crop production index (2004-2006 = 100)","AG.PRD.CROP.XD","","47.38","51.62","45.62","57.86","53.05","59.17","65.76","48.81","80.17","59.37","78.95","89.56","62.13","94.67","88.01","95.1","87.46","88.49","81.96","91.08","108.24","94.08","76.51","93.99","128.84","124.05","98.12","133.57","123.35","117.2","119.27","67.29","115.92","127.99","93.38","141.82","149.81","139.04","133.39","157.08","141.02","107.38","107.21","115.45","88.31","96.24","94.33","88.28","82.48","99.55","105.67","106.53","108.19","","",
